"filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"002_Ye2022_asat.png","asat","ss_control",2.27557411273486,0.723194491678029,3,NA,0.417536534446765,"se","mean_error"
"002_Ye2022_asat.png","asat","ss_n",4.50939457202505,0.578555593342422,3,NA,0.334029227557411,"se","mean_error"
"002_Ye2022_asat.png","asat","ss_p",3.65344467640918,1.30175008502045,3,NA,0.751565762004176,"se","mean_error"
"002_Ye2022_asat.png","asat","ss_np",4.02922755741127,1.44638898335606,3,NA,0.835073068893529,"se","mean_error"
"002_Ye2022_asat.png","asat","cc_control",2.1294363256785,0.25311807208731,3,NA,0.146137787056368,"se","mean_error"
"002_Ye2022_asat.png","asat","cc_n",2.83924843423799,0.542395868758521,3,NA,0.313152400835073,"se","mean_error"
"002_Ye2022_asat.png","asat","cc_p",4.27974947807933,0.542395868758521,3,NA,0.313152400835073,"se","mean_error"
"002_Ye2022_asat.png","asat","cc_np",2.83924843423799,0.867833390013633,3,NA,0.501043841336116,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","ss_control",17.4155495978552,3.26907176549194,3,NA,1.88739946380698,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","ss_n",21.7050938337802,3.26907176549194,3,NA,1.88739946380698,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","ss_p",14.8418230563003,1.63453588274597,3,NA,0.943699731903486,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","ss_np",18.3592493297587,4.90360764823789,3,NA,2.83109919571045,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","cc_control",18.8739946380697,3.26907176549193,3,NA,1.88739946380697,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","cc_n",19.9034852546917,3.41766593665065,3,NA,1.97319034852547,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","cc_p",15.5281501340483,2.52610090969831,3,NA,1.45844504021448,"se","mean_error"
"002_Ye2022_leafnp.png","leaf_np","cc_np",26.5951742627346,6.83533187330131,3,NA,3.94638069705094,"se","mean_error"
"002_Ye2022_lma.png","lma","ss_control",78.1016949152543,4.22737824220199,3,NA,2.44067796610169,"se","mean_error"
"002_Ye2022_lma.png","lma","ss_p",73.2203389830509,3.52281520183501,3,NA,2.03389830508475,"se","mean_error"
"002_Ye2022_lma.png","lma","ss_n",70.7796610169492,2.818252161468,3,NA,1.62711864406779,"se","mean_error"
"002_Ye2022_lma.png","lma","ss_np",82.5762711864407,9.86388256513801,3,NA,5.69491525423729,"se","mean_error"
"002_Ye2022_lma.png","lma","cc_control",78.5084745762712,3.52281520183501,3,NA,2.03389830508475,"se","mean_error"
"002_Ye2022_lma.png","lma","cc_n",79.3220338983051,2.11368912110101,3,NA,1.22033898305085,"se","mean_error"
"002_Ye2022_lma.png","lma","cc_p",81.3559322033898,2.818252161468,3,NA,1.62711864406779,"se","mean_error"
"002_Ye2022_lma.png","lma","cc_np",76.0677966101695,4.22737824220199,3,NA,2.44067796610169,"se","mean_error"
"002_Ye2022_nmass.png","nmass","ss_control",12.3030303030303,0.524863881081478,3,NA,0.303030303030303,"se","mean_error"
"002_Ye2022_nmass.png","nmass","ss_n",14.969696969697,1.04972776216296,3,NA,0.606060606060609,"se","mean_error"
"002_Ye2022_nmass.png","nmass","ss_p",13.2727272727273,0.629836657297776,3,NA,0.363636363636365,"se","mean_error"
"002_Ye2022_nmass.png","nmass","ss_np",14.8484848484848,1.67956441946073,3,NA,0.969696969696972,"se","mean_error"
"002_Ye2022_nmass.png","nmass","cc_control",14.969696969697,1.36464609081184,3,NA,0.787878787878789,"se","mean_error"
"002_Ye2022_nmass.png","nmass","cc_n",14.5454545454545,1.04972776216296,3,NA,0.606060606060609,"se","mean_error"
"002_Ye2022_nmass.png","nmass","cc_p",14.0606060606061,0.629836657297779,3,NA,0.363636363636367,"se","mean_error"
"002_Ye2022_nmass.png","nmass","cc_np",16.3030303030303,1.04972776216296,3,NA,0.606060606060606,"se","mean_error"
"002_Ye2022_pmass.png","pmass","ss_control",0.730427046263345,0.0924582281620396,3,NA,0.0533807829181494,"se","mean_error"
"002_Ye2022_pmass.png","pmass","ss_n",0.701067615658363,0.0462291140810198,3,NA,0.0266903914590747,"se","mean_error"
"002_Ye2022_pmass.png","pmass","ss_p",0.829181494661922,0.0832124053458356,3,NA,0.0480427046263344,"se","mean_error"
"002_Ye2022_pmass.png","pmass","ss_np",0.818505338078292,0.110949873794447,3,NA,0.0640569395017793,"se","mean_error"
"002_Ye2022_pmass.png","pmass","cc_control",0.775800711743772,0.0924582281620398,3,NA,0.0533807829181495,"se","mean_error"
"002_Ye2022_pmass.png","pmass","cc_n",0.749110320284697,0.110949873794447,3,NA,0.0640569395017793,"se","mean_error"
"002_Ye2022_pmass.png","pmass","cc_p",0.839857651245552,0.0785894939377335,3,NA,0.0453736654804269,"se","mean_error"
"002_Ye2022_pmass.png","pmass","cc_np",0.706405693950178,0.129441519426856,3,NA,0.0747330960854092,"se","mean_error"
"002_Ye2022_pnue.png","pnue","ss_control",13.3475935828877,5.6314807005448,3,NA,3.25133689839572,"se","mean_error"
"002_Ye2022_pnue.png","pnue","ss_n",19.4224598930481,3.26033093189435,3,NA,1.88235294117647,"se","mean_error"
"002_Ye2022_pnue.png","pnue","ss_p",17.8823529411765,6.66885872432936,3,NA,3.85026737967914,"se","mean_error"
"002_Ye2022_pnue.png","pnue","ss_np",17.4545454545454,7.70623674811393,3,NA,4.44919786096256,"se","mean_error"
"002_Ye2022_pnue.png","pnue","cc_control",10.7807486631016,1.92655918702848,3,NA,1.11229946524064,"se","mean_error"
"002_Ye2022_pnue.png","pnue","cc_n",14.9732620320856,2.5193466291911,3,NA,1.45454545454546,"se","mean_error"
"002_Ye2022_pnue.png","pnue","cc_p",23.4438502673797,2.22295290810978,3,NA,1.28342245989304,"se","mean_error"
"002_Ye2022_pnue.png","pnue","cc_np",11.9786096256684,3.40852779243501,3,NA,1.96791443850267,"se","mean_error"
"002_Ye2022_ppue.png","ppue","ss_control",214.505494505494,70.043373317071,3,NA,40.4395604395604,"se","mean_error"
"002_Ye2022_ppue.png","ppue","ss_n",407.912087912088,66.9980092598073,3,NA,38.6813186813188,"se","mean_error"
"002_Ye2022_ppue.png","ppue","ss_p",251.428571428571,79.1794654888629,3,NA,45.7142857142857,"se","mean_error"
"002_Ye2022_ppue.png","ppue","ss_np",286.593406593406,115.72383417603,3,NA,66.8131868131868,"se","mean_error"
"002_Ye2022_ppue.png","ppue","cc_control",203.956043956044,51.7711889734873,3,NA,29.8901098901099,"se","mean_error"
"002_Ye2022_ppue.png","ppue","cc_n",291.868131868132,66.9980092598072,3,NA,38.6813186813187,"se","mean_error"
"002_Ye2022_ppue.png","ppue","cc_p",339.340659340659,30.4536405726397,3,NA,17.5824175824176,"se","mean_error"
"002_Ye2022_ppue.png","ppue","cc_np",304.175824175824,91.3609217179189,3,NA,52.7472527472528,"se","mean_error"
"002_Ye2022_wue.png","iwue","ss_control",33.8870431893688,9.06305655123249,3,NA,5.23255813953488,"se","mean_error"
"002_Ye2022_wue.png","iwue","ss_n",58.3056478405316,6.90518594379622,3,NA,3.98671096345517,"se","mean_error"
"002_Ye2022_wue.png","iwue","ss_p",41.8604651162791,9.92620479420702,3,NA,5.73089700996677,"se","mean_error"
"002_Ye2022_wue.png","iwue","ss_np",52.3255813953488,11.2209271586688,3,NA,6.47840531561461,"se","mean_error"
"002_Ye2022_wue.png","iwue","cc_control",56.5614617940199,8.63148242974522,3,NA,4.98338870431893,"se","mean_error"
"002_Ye2022_wue.png","iwue","cc_n",60.0498338870432,12.5156495231306,3,NA,7.22591362126246,"se","mean_error"
"002_Ye2022_wue.png","iwue","cc_p",63.2890365448505,6.90518594379616,3,NA,3.98671096345513,"se","mean_error"
"002_Ye2022_wue.png","iwue","cc_np",46.843853820598,14.6735201305669,3,NA,8.4717607973422,"se","mean_error"
