source,citation,response,site,exp,latitude,longitude,elevation,mat,map,ecosystem_type,experiment_type,species,growth_form,treatment,npk,n_c,n_t,n_units,p_c,p_t,p_units,duration,aggregation,x_c,x_t,x_units,sd_c,sd_t,se_c,se_t,rep_c,rep_t,doi
nutnet,cleland_et_al_2019,rmf,elliot.us,cleland2019_elliot.us_fnp,32.88,-117.05,200,17.2,331,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.31,0.14,unitless,0.19,0.03,0.11,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,frue.ch,cleland2019_frue.ch_fnp,47.11,8.54,995,6.5,1355,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.16,0.15,unitless,0.07,0.09,0.04,0.05,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,frue.ch,cleland2019_frue.ch_fnp,47.11,8.54,995,6.5,1355,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.16,0.2,unitless,0.07,0.12,0.04,0.07,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,frue.ch,cleland2019_frue.ch_fnp,47.11,8.54,995,6.5,1355,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.16,0.12,unitless,0.07,0.03,0.04,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,gilb.za,cleland2019_gilb.za_fnp,-29.28,30.29,1748,13.1,926,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.84,0.69,unitless,0.01,0.2,0.01,0.11,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,gilb.za,cleland2019_gilb.za_fnp,-29.28,30.29,1748,13.1,926,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.84,0.73,unitless,0.01,0.08,0.01,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,gilb.za,cleland2019_gilb.za_fnp,-29.28,30.29,1748,13.1,926,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.84,0.53,unitless,0.01,0.11,0.01,0.06,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,hall.us,cleland2019_hall.us_fnp,36.87,-86.7,194,NA,1282,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.22,0.13,unitless,0.07,0.02,0.04,0.01,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,hall.us,cleland2019_hall.us_fnp,36.87,-86.7,194,NA,1282,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.22,0.23,unitless,0.07,0.23,0.04,0.13,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,hall.us,cleland2019_hall.us_fnp,36.87,-86.7,194,NA,1282,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.22,0.17,unitless,0.07,0.1,0.04,0.06,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,hart.us,cleland2019_hart.us_fnp,42.72,-119.5,1508,NA,272,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.73,0.53,unitless,0.05,0.12,0.03,0.07,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,hart.us,cleland2019_hart.us_fnp,42.72,-119.5,1508,NA,272,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.73,0.74,unitless,0.05,0.08,0.03,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,hart.us,cleland2019_hart.us_fnp,42.72,-119.5,1508,NA,272,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.73,0.45,unitless,0.05,0.14,0.03,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,konz.us,cleland2019_konz.us_fnp,39.07,-96.58,440,11.9,877,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.34,0.14,unitless,0.06,0.07,0.04,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,konz.us,cleland2019_konz.us_fnp,39.07,-96.58,440,11.9,877,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.34,0.34,unitless,0.06,0.06,0.04,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,konz.us,cleland2019_konz.us_fnp,39.07,-96.58,440,11.9,877,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.34,0.24,unitless,0.06,0.13,0.04,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,lancaster.uk,cleland2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.85,0.64,unitless,0.03,0.19,0.02,0.11,2,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,lancaster.uk,cleland2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.85,0.58,unitless,0.03,0.04,0.02,0.02,2,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,lancaster.uk,cleland2019_lancaster.uk_fnp,53.99,-2.63,180,8,1322,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.85,0.67,unitless,0.03,0.08,0.02,0.05,2,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,look.us,cleland2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.93,0.83,unitless,0.08,0.07,0.04,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,look.us,cleland2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.93,0.76,unitless,0.08,0.18,0.04,0.1,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,look.us,cleland2019_look.us_fnp,44.21,-122.13,1500,4.8,1898,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.93,0.91,unitless,0.08,0.04,0.04,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,mtca.au,cleland2019_mtca.au_fnp,-31.78,117.61,285,17.3,330,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.38,0.42,unitless,0.22,0.04,0.13,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,mtca.au,cleland2019_mtca.au_fnp,-31.78,117.61,285,17.3,330,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.38,0.49,unitless,0.22,0.15,0.13,0.09,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,mtca.au,cleland2019_mtca.au_fnp,-31.78,117.61,285,17.3,330,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.38,0.5,unitless,0.22,0.2,0.13,0.11,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sage.us,cleland2019_sage.us_fnp,39.43,-120.24,1920,5.7,882,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.58,0.58,unitless,0.35,0.31,0.2,0.18,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sage.us,cleland2019_sage.us_fnp,39.43,-120.24,1920,5.7,882,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.58,0.43,unitless,0.35,0.31,0.2,0.18,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sage.us,cleland2019_sage.us_fnp,39.43,-120.24,1920,5.7,882,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.58,0.47,unitless,0.35,0.21,0.2,0.12,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,saline.us,cleland2019_saline.us_fnp,39.05,-99.1,440,11.8,607,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.51,0.42,unitless,0.06,0.05,0.03,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,saline.us,cleland2019_saline.us_fnp,39.05,-99.1,440,11.8,607,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.51,0.33,unitless,0.06,0.15,0.03,0.09,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,saline.us,cleland2019_saline.us_fnp,39.05,-99.1,440,11.8,607,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.51,0.27,unitless,0.06,0.16,0.03,0.09,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sgs.us,cleland2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.8,0.84,unitless,0.08,0.03,0.05,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sgs.us,cleland2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.8,0.88,unitless,0.08,0.02,0.05,0.01,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sgs.us,cleland2019_sgs.us_fnp,40.82,-104.77,1650,8.4,365,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.8,0.82,unitless,0.08,0.13,0.05,0.07,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,shps.us,cleland2019_shps.us_fnp,44.24,-112.2,910,5.5,262,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.66,0.82,unitless,0.18,0.07,0.1,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,shps.us,cleland2019_shps.us_fnp,44.24,-112.2,910,5.5,262,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.66,0.76,unitless,0.18,0.06,0.1,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,shps.us,cleland2019_shps.us_fnp,44.24,-112.2,910,5.5,262,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.66,0.6,unitless,0.18,0.22,0.1,0.13,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sier.us,cleland2019_sier.us_fnp,39.24,-121.28,197,15.6,935,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.15,0.19,unitless,0.04,0.05,0.02,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sier.us,cleland2019_sier.us_fnp,39.24,-121.28,197,15.6,935,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.15,0.11,unitless,0.04,0.07,0.02,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,sier.us,cleland2019_sier.us_fnp,39.24,-121.28,197,15.6,935,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.15,0.12,unitless,0.04,0.06,0.02,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,smith.us,cleland2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.5,0.43,unitless,0.04,0.09,0.02,0.05,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,smith.us,cleland2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.5,0.41,unitless,0.04,0.14,0.02,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,smith.us,cleland2019_smith.us_fnp,48.21,-122.62,62,9.8,597,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.5,0.29,unitless,0.04,0.01,0.02,0.01,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,spin.us,cleland2019_spin.us_fnp,38.14,-84.5,271,12.5,1140,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.68,0.31,unitless,0.26,0.06,0.15,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,spin.us,cleland2019_spin.us_fnp,38.14,-84.5,271,12.5,1140,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.68,0.58,unitless,0.26,0.14,0.15,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,spin.us,cleland2019_spin.us_fnp,38.14,-84.5,271,12.5,1140,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.68,0.53,unitless,0.26,0.09,0.15,0.05,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,summ.za,cleland2019_summ.za_fnp,-29.81,30.72,679,18.2,939,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.79,0.75,unitless,0.09,0.05,0.05,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,summ.za,cleland2019_summ.za_fnp,-29.81,30.72,679,18.2,939,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.79,0.71,unitless,0.09,0.2,0.05,0.12,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,summ.za,cleland2019_summ.za_fnp,-29.81,30.72,679,18.2,939,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.79,0.69,unitless,0.09,0.08,0.05,0.04,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,trel.us,cleland2019_trel.us_fnp,40.08,-88.83,200,NA,982,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.07,0.09,unitless,0.04,0.04,0.02,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,trel.us,cleland2019_trel.us_fnp,40.08,-88.83,200,NA,982,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.07,0.07,unitless,0.04,0.01,0.02,0.01,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,trel.us,cleland2019_trel.us_fnp,40.08,-88.83,200,NA,982,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.07,0.03,unitless,0.04,0.01,0.02,0.01,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,ukul.za,cleland2019_ukul.za_fnp,-29.67,30.4,843,NA,880,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.23,0.22,unitless,0.12,0.13,0.05,0.07,6,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,ukul.za,cleland2019_ukul.za_fnp,-29.67,30.4,843,NA,880,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.23,0.11,unitless,0.12,0.07,0.05,0.04,6,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,ukul.za,cleland2019_ukul.za_fnp,-29.67,30.4,843,NA,880,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.23,0.09,unitless,0.12,0.05,0.05,0.03,6,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,unc.us,cleland2019_unc.us_fnp,36.01,-79.02,141,14.6,1163,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.48,0.25,unitless,0.1,0.03,0.06,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,unc.us,cleland2019_unc.us_fnp,36.01,-79.02,141,14.6,1163,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.48,0.14,unitless,0.1,0.09,0.06,0.05,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,unc.us,cleland2019_unc.us_fnp,36.01,-79.02,141,14.6,1163,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.48,0.25,unitless,0.1,0.15,0.06,0.09,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,valm.ch,cleland2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.69,0.77,unitless,0.06,0.06,0.04,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,valm.ch,cleland2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.69,0.82,unitless,0.06,0.05,0.04,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rmf,valm.ch,cleland2019_valm.ch_fnp,46.63,10.37,2320,0.3,1098,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.69,0.88,unitless,0.06,0.02,0.04,0.01,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bldr.us,cleland2019_bldr.us_fnp,39.97,-105.23,1633,9.7,425,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,1.51,1.5,unitless,1.84,1.34,1.3,0.95,2,2,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bldr.us,cleland2019_bldr.us_fnp,39.97,-105.23,1633,9.7,425,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,1.51,2.01,unitless,1.84,1.86,1.3,1.31,2,2,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bldr.us,cleland2019_bldr.us_fnp,39.97,-105.23,1633,9.7,425,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,1.51,0.37,unitless,1.84,0.05,1.3,0.03,2,2,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bnch.us,cleland2019_bnch.us_fnp,44.28,-121.97,1318,5.5,1647,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,9.08,7.93,unitless,0.95,4.55,0.55,2.63,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bnch.us,cleland2019_bnch.us_fnp,44.28,-121.97,1318,5.5,1647,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,9.08,5.32,unitless,0.95,1.29,0.55,0.75,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bnch.us,cleland2019_bnch.us_fnp,44.28,-121.97,1318,5.5,1647,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,9.08,5.5,unitless,0.95,0.92,0.55,0.53,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bogong.au,cleland2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.6,0.85,unitless,0.07,0.15,0.04,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bogong.au,cleland2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.6,0.6,unitless,0.07,0.16,0.04,0.09,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,bogong.au,cleland2019_bogong.au_fnp,-36.87,147.24,1760,5.7,1592,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.6,0.66,unitless,0.07,0.34,0.04,0.2,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,burrawan.au,cleland2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.75,0.3,unitless,0.04,0.14,0.02,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,burrawan.au,cleland2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.75,0.47,unitless,0.04,0.52,0.02,0.3,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,burrawan.au,cleland2019_burrawan.au_fnp,-27.73,151.14,425,18.4,683,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.75,1.44,unitless,0.04,1.33,0.02,0.77,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cbgb.us,cleland2019_cbgb.us_fnp,41.79,-93.39,275,9,855,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.39,0.45,unitless,0.18,0.36,0.07,0.15,6,6,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cbgb.us,cleland2019_cbgb.us_fnp,41.79,-93.39,275,9,855,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.39,0.75,unitless,0.18,0.33,0.07,0.14,6,6,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cbgb.us,cleland2019_cbgb.us_fnp,41.79,-93.39,275,9,855,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.39,0.53,unitless,0.18,0.42,0.07,0.17,6,6,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cdcr.us,cleland2019_cdcr.us_fnp,45.4,-93.2,270,6.4,750,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,1.07,0.56,unitless,0.77,0.1,0.44,0.06,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cdcr.us,cleland2019_cdcr.us_fnp,45.4,-93.2,270,6.4,750,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,1.07,2.92,unitless,0.77,2.56,0.44,1.48,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cdcr.us,cleland2019_cdcr.us_fnp,45.4,-93.2,270,6.4,750,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,1.07,3.93,unitless,0.77,1.27,0.44,0.73,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cdpt.us,cleland2019_cdpt.us_fnp,41.2,-101.63,965,NA,445,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,4.53,2.21,unitless,2.44,0.69,1.41,0.4,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cdpt.us,cleland2019_cdpt.us_fnp,41.2,-101.63,965,NA,445,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,4.53,3.77,unitless,2.44,0.79,1.41,0.46,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cdpt.us,cleland2019_cdpt.us_fnp,41.2,-101.63,965,NA,445,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,4.53,2.81,unitless,2.44,1.24,1.41,0.72,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cowi.ca,cleland2019_cowi.ca_fnp,48.46,-123.38,50,9.8,764,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,2.2,1.13,unitless,0.16,0.33,0.09,0.19,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cowi.ca,cleland2019_cowi.ca_fnp,48.46,-123.38,50,9.8,764,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,2.2,1.71,unitless,0.16,0.69,0.09,0.4,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,cowi.ca,cleland2019_cowi.ca_fnp,48.46,-123.38,50,9.8,764,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,2.2,2.04,unitless,0.16,0.3,0.09,0.18,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,elliot.us,cleland2019_elliot.us_fnp,32.88,-117.05,200,17.2,331,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.51,0.59,unitless,0.37,0.67,0.21,0.39,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,elliot.us,cleland2019_elliot.us_fnp,32.88,-117.05,200,17.2,331,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,10,g_m2,,community,0.51,0.28,unitless,0.37,0.05,0.21,0.03,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,elliot.us,cleland2019_elliot.us_fnp,32.88,-117.05,200,17.2,331,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,10,g_m2,,community,0.51,0.16,unitless,0.37,0.04,0.21,0.02,3,3,https://doi.org/10.1007/s10021-019-00350-4
nutnet,cleland_et_al_2019,rootshoot,frue.ch,cleland2019_frue.ch_fnp,47.11,8.54,995,6.5,1355,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,,community,0.19,0.19,unitless,0.1,0.13,0.06,0.08,3,3,https://doi.org/10.1007/s10021-019-00350-4
