"source","citation","response","site","exp","latitude","longitude","elevation","map","mat","mapet","mavp","ai","ecosystem_type","experiment_type","species","family","growth_form","growth_duration","photo_path","n_fixer","myc_assoc","treatment","npk","fert","n_c","n_t","n_units","p_c","p_t","p_units","duration","aggregation","x_c","x_t","sd_c","sd_t","rep_c","rep_t"
"mesi","aerts2003","agb_n","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",11,"community",5.8,6.4,2.3,0.2,3,3
"mesi","aerts2003","agb_n","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",11,"community",5.8,4.9,2.3,2.7,3,3
"mesi","aerts2003","agb_n","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,5,"g_m2",11,"community",5.8,8.7,2.3,1.4,3,3
"mesi","aerts2003","agb_n","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",11,"community",9.2,10.8,1.6,0.8,3,3
"mesi","aerts2003","agb_n","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",11,"community",9.2,10.1,1.6,0.3,3,3
"mesi","aerts2003","agb_n","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,5,"g_m2",11,"community",9.2,10.3,1.6,1.1,3,3
"mesi","aerts2003","agb_p","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",11,"community",0.99,1.13,0.56,0.39,3,3
"mesi","aerts2003","agb_p","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",11,"community",0.99,1.05,0.56,0.42,3,3
"mesi","aerts2003","agb_p","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,5,"g_m2",11,"community",0.99,1.58,0.56,0.04,3,3
"mesi","aerts2003","agb_p","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",11,"community",0.6,0.7,0.03,0.1,3,3
"mesi","aerts2003","agb_p","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",11,"community",0.6,1.68,0.03,0.3,3,3
"mesi","aerts2003","agb_p","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,5,"g_m2",11,"community",0.6,1.16,0.03,0.17,3,3
"mesi","aerts2003","agb","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",11,"community",282.7,402,96.5,60.3,3,3
"mesi","aerts2003","agb","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",11,"community",282.7,253.3,96.5,101.8,3,3
"mesi","aerts2003","agb","bovenpolder","bovenpolder_fnp",51.85,5.62,NA,742.845980618089,9.93978512624619,632.298398034707,10.1788980017106,1.17483451314598,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,5,"g_m2",11,"community",282.7,536,96.5,175.5,3,3
"mesi","aerts2003","agb","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",11,"community",517.3,670,59,40.2,3,3
"mesi","aerts2003","agb","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",11,"community",517.3,640.5,59,27.1,3,3
"mesi","aerts2003","agb","bethunepolder","bethunepolder_fnp",52.07,5.58,NA,781.787916641082,9.51727167345704,609.556462210152,10.0067205824839,1.28255209338024,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,5,"g_m2",11,"community",517.3,549.4,59,68.1,3,3
"mesi","augustine2003","anpp","mpalaRanch","mpalaRanch_fnp",0.28,37.88,NA,1326.89357081374,19.9894493356828,1398.00002511471,15.7178094156327,0.94913701500461,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,40,"g_m2",0,0,"g_m2",2,"community",7.17452,7.33439,1.465,0.876,4,4
"mesi","augustine2003","anpp","mpalaRanch","mpalaRanch_fnp",0.28,37.88,NA,1326.89357081374,19.9894493356828,1398.00002511471,15.7178094156327,0.94913701500461,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,10,"g_m2",2,"community",7.17452,9.60479,1.465,2.151,4,4
"mesi","augustine2003","anpp","mpalaRanch","mpalaRanch_fnp",0.28,37.88,NA,1326.89357081374,19.9894493356828,1398.00002511471,15.7178094156327,0.94913701500461,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,40,"g_m2",0,10,"g_m2",2,"community",7.17452,13.3465,1.465,0.581,4,4
"mesi","arens2008","gpp","pituffik","pituffik_fnp",76.55,-68.57,200,225.391939697246,-13.5155916052961,225.846778658489,2.11505380116643,0.997986072841311,"tundra","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",0.321,0.876,0.106,0.128,6,6
"mesi","arens2008","gpp","pituffik","pituffik_fnp",76.55,-68.57,200,225.391939697246,-13.5155916052961,225.846778658489,2.11505380116643,0.997986072841311,"tundra","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,2.5,"g_m2",2,"community",0.321,0.486,0.106,0.106,6,6
"mesi","arens2008","gpp","pituffik","pituffik_fnp",76.55,-68.57,200,225.391939697246,-13.5155916052961,225.846778658489,2.11505380116643,0.997986072841311,"tundra","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,2.5,"g_m2",2,"community",0.321,2.257,0.106,0.234,6,6
"mesi","aydin2005","agb","ondokuz","ondokuz_fnp",41.35,36.25,NA,639.170978488461,12.3577959231271,884.153241712239,10.5415324536703,0.722918775087733,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,18,"g_m2",0,0,"g_m2",3,"community",1465.5,3297.4,118.5,280.2,4,4
"mesi","aydin2005","agb","ondokuz","ondokuz_fnp",41.35,36.25,NA,639.170978488461,12.3577959231271,884.153241712239,10.5415324536703,0.722918775087733,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5.2,"g_m2",3,"community",1465.5,2553.9,118.5,194,4,4
"mesi","aydin2005","agb","ondokuz","ondokuz_fnp",41.35,36.25,NA,639.170978488461,12.3577959231271,884.153241712239,10.5415324536703,0.722918775087733,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,18,"g_m2",0,5.2,"g_m2",3,"community",1465.5,4827.6,118.5,129.3,4,4
"mesi","bennett2001","agb","hamersley","hamersley_fnp",-22.28,117.67,671,401.583877656849,24.5570568294935,2202.48390711123,12.4681453916334,0.182332264204175,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",430,499,76,93,6,6
"mesi","bennett2001","agb","hamersley","hamersley_fnp",-22.28,117.67,671,401.583877656849,24.5570568294935,2202.48390711123,12.4681453916334,0.182332264204175,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,2.5,"g_m2",2,"community",430,354,76,34,6,6
"mesi","bennett2001","agb","hamersley","hamersley_fnp",-22.28,117.67,671,401.583877656849,24.5570568294935,2202.48390711123,12.4681453916334,0.182332264204175,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,2.5,"g_m2",2,"community",430,532,76,83,6,6
"mesi","blanke2012","agb","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",287.7,382.3,82.9,78.6,10,9
"mesi","blanke2012","agb","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,6,"g_m2",2,"community",287.7,329,82.9,73,10,10
"mesi","blanke2012","agb","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,6,"g_m2",2,"community",287.7,448.7,82.9,75.6,10,9
"mesi","blanke2012","agb_n_mass","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",18.11,19.03,1.39,0.93,10,9
"mesi","blanke2012","agb_n_mass","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,6,"g_m2",2,"community",18.11,17.6,1.39,1.52,10,10
"mesi","blanke2012","agb_n_mass","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,6,"g_m2",2,"community",18.11,16.9,1.39,1.32,10,9
"mesi","blanke2012","agb_n","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",4.75,6.53,1.42,1.59,10,9
"mesi","blanke2012","agb_n","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,6,"g_m2",2,"community",4.75,4.72,1.42,1.2,10,10
"mesi","blanke2012","agb_n","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,6,"g_m2",2,"community",4.75,6.76,1.42,1.38,10,9
"mesi","blanke2012","agb_p_mass","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",1.06,1.05,0.06,0.15,10,9
"mesi","blanke2012","agb_p_mass","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,6,"g_m2",2,"community",1.06,2.95,0.06,0.51,10,10
"mesi","blanke2012","agb_p_mass","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,6,"g_m2",2,"community",1.06,2.65,0.06,0.3,10,9
"mesi","blanke2012","agb_p","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,5,"g_m2",0,0,"g_m2",2,"community",0.28,0.37,0.13,0.15,10,9
"mesi","blanke2012","agb_p","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,6,"g_m2",2,"community",0.28,0.8,0.13,0.25,10,10
"mesi","blanke2012","agb_p","alpflix","alpflix_fnp",46.53,9.65,2000,1236.16050444303,2.54435488711342,566.346784103662,5.78158612114688,2.18269184029969,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,5,"g_m2",0,6,"g_m2",2,"community",0.28,1.01,0.13,0.21,10,9
"mesi","boeye1997","agb","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",1,"community",82,54,47,27,5,5
"mesi","boeye1997","agb","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",1,"community",82,159,47,80,5,5
"mesi","boeye1997","agb","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",1,"community",82,311,47,102,5,5
"mesi","boeye1997","agb_n_mass","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",1,"community",12.3,14.7,1.7,1.8,5,5
"mesi","boeye1997","agb_n_mass","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",1,"community",12.3,11.6,1.7,1.5,5,5
"mesi","boeye1997","agb_n_mass","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",1,"community",12.3,9.6,1.7,1.2,5,5
"mesi","boeye1997","agb_p_mass","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",1,"community",0.49,0.52,0.11,0.1,5,5
"mesi","boeye1997","agb_p_mass","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",1,"community",0.49,2.14,0.11,0.26,5,5
"mesi","boeye1997","agb_p_mass","buitengoor","buitengoor1992_fnp",51.2,5.17,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",1,"community",0.49,2.15,0.11,0.41,5,5
"mesi","boeye1997","agb","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",2,"community",851,990,206,135,5,5
"mesi","boeye1997","agb","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",2,"community",851,814,206,71,5,5
"mesi","boeye1997","agb","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",2,"community",851,982,206,166,5,5
"mesi","boeye1997","agb_n_mass","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",2,"community",12.2,12.1,1.1,0.9,5,5
"mesi","boeye1997","agb_n_mass","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",2,"community",12.2,12.7,1.1,1,5,5
"mesi","boeye1997","agb_n_mass","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",2,"community",12.2,11.4,1.1,0.9,5,5
"mesi","boeye1997","agb_p_mass","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",2,"community",0.88,0.85,0.12,0.14,5,5
"mesi","boeye1997","agb_p_mass","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",2,"community",0.88,1.56,0.12,0.15,5,5
"mesi","boeye1997","agb_p_mass","goorken","goorken1993_fnp",51.32,5.12,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",2,"community",0.88,1.54,0.12,0.08,5,5
"mesi","boeye1997","agb","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",1,"community",698,826,52,83,5,5
"mesi","boeye1997","agb","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",1,"community",698,651,52,133,5,5
"mesi","boeye1997","agb","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",1,"community",698,745,52,115,5,5
"mesi","boeye1997","agb_n_mass","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",1,"community",12.1,12.8,1.3,1,5,5
"mesi","boeye1997","agb_n_mass","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",1,"community",12.1,12.7,1.3,1.4,5,5
"mesi","boeye1997","agb_n_mass","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",1,"community",12.1,13.1,1.3,1.2,5,5
"mesi","boeye1997","agb_p_mass","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,20,"g_m2",0,0,"g_m2",1,"community",1.62,1.51,0.29,0.17,5,5
"mesi","boeye1997","agb_p_mass","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,5,"g_m2",1,"community",1.62,1.5,0.29,0.07,5,5
"mesi","boeye1997","agb_p_mass","zwarteBeek","zwarteBeek1992_fnp",51.08,5.3,NA,804.950013608221,10.186357709429,680.225817755826,10.2100808094907,1.18335704496469,"wetland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,20,"g_m2",0,5,"g_m2",1,"community",1.62,1.48,0.29,0.24,5,5
"mesi","borer2013","agb","sedgwick","sedgwick2013_fnp",34.7,-119.88,NA,481.737104944224,12.5689518461304,1097.63711516896,10.1283603877791,0.438885582754799,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_100","n",0,10,"g_m2",0,0,"g_m2",2,"community",578,555.9,43.6,85.9,3,3
"mesi","borer2013","agb","sedgwick","sedgwick2013_fnp",34.7,-119.88,NA,481.737104944224,12.5689518461304,1097.63711516896,10.1283603877791,0.438885582754799,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_010","p",0,0,"g_m2",0,10,"g_m2",2,"community",578,733.9,43.6,66.8,3,3
"mesi","borer2013","agb","sedgwick","sedgwick2013_fnp",34.7,-119.88,NA,481.737104944224,12.5689518461304,1097.63711516896,10.1283603877791,0.438885582754799,"grassland","field",NA,NA,NA,NA,NA,NA,NA,"fnp","_110","np",0,10,"g_m2",0,10,"g_m2",2,"community",578,678,43.6,65.5,3,3
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","kobresia_myosuroides","cyperaceae","graminoid","perennial","c3","no","EcM","fnp","_100","n",0,25,"g_m2",0,0,"g_m2",2,"species",2.71,3.56,0.19,0.19,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","kobresia_myosuroides","cyperaceae","graminoid","perennial","c3","no","EcM","fnp","_010","p",0,0,"g_m2",0,25,"g_m2",2,"species",2.71,2.59,0.19,0.15,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","kobresia_myosuroides","cyperaceae","graminoid","perennial","c3","no","EcM","fnp","_110","np",0,25,"g_m2",0,25,"g_m2",2,"species",2.71,3.2,0.19,0.54,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","carex_scopulorum","cyperaceae","graminoid","perennial","c3","no","NM-AM","fnp","_100","n",0,25,"g_m2",0,0,"g_m2",2,"species",3.02,3.46,0.23,0.31,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","carex_scopulorum","cyperaceae","graminoid","perennial","c3","no","NM-AM","fnp","_010","p",0,0,"g_m2",0,25,"g_m2",2,"species",3.02,3.08,0.23,0.39,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","carex_scopulorum","cyperaceae","graminoid","perennial","c3","no","NM-AM","fnp","_110","np",0,25,"g_m2",0,25,"g_m2",2,"species",3.02,3.41,0.23,0.31,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","bistorta_bisotortoides","polygonaceae","herb","perennial","c3","no","NM-AM","fnp","_100","n",0,25,"g_m2",0,0,"g_m2",2,"species",4.21,4.8,0.43,0.27,15,15
"mesi","bowman1993","leaf_n_mass","niwotRidge","niwotRidge_fnp",40.058,-105.583,3520,479.031459696831,0.258131725668547,921.822597485396,3.61256726394578,0.519656885178951,"tundra","field","bistorta_bisotortoides","polygonaceae","herb","perennial","c3","no","NM-AM","fnp","_010","p",0,0,"g_m2",0,25,"g_m2",2,"species",4.21,3.88,0.43,0.66,15,15
